gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3329260240	38cf4018-9fc8-4f6d-b3c5-672fa8bcf705	7bf3fdea-65b3-49b9-a134-d630af24fe33	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei Bosca, 1878	Bosca, 1878	PT			PRESENT		53f347a7-99ce-4528-a085-5c76eb1301a0	41.295916	-6.43361	7071.0						1998			1998	5960896	5960896	HUMAN_OBSERVATION	ICNF	Atlas_anfibios_repteis_Portugal_2008					CC_BY_4_0		Pollo, CJ et al			2024-01-24T17:27:10.673Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3329260009	38cf4018-9fc8-4f6d-b3c5-672fa8bcf705	f9776890-8e43-4327-89b0-023374f805d7	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei Bosca, 1878	Bosca, 1878	PT	Melides	Setúbal	PRESENT		53f347a7-99ce-4528-a085-5c76eb1301a0	38.155206	-8.688159	30.0						2004			2004	5960896	5960896	HUMAN_OBSERVATION	ICNF	Atlas_anfibios_repteis_Portugal_2008					CC_BY_4_0		Cruz, MJ & Rebelo, R			2024-01-24T17:27:10.630Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3329259943	38cf4018-9fc8-4f6d-b3c5-672fa8bcf705	c00462f0-a9b7-40e3-b42c-d5e51e9e5a00	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei Bosca, 1878	Bosca, 1878	PT	Minde	Santarém	PRESENT		53f347a7-99ce-4528-a085-5c76eb1301a0	39.522357	-8.710543	7071.0						2004			2004	5960896	5960896	HUMAN_OBSERVATION	ICNF	Atlas_anfibios_repteis_Portugal_2008					CC_BY_4_0					2024-01-24T17:27:10.615Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3329259654	38cf4018-9fc8-4f6d-b3c5-672fa8bcf705	5ebb1bc8-eb6f-4db3-8c2b-a2ba17287ca0	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei Bosca, 1878	Bosca, 1878	PT	Manteigas (Santa Maria)	Guarda	PRESENT		53f347a7-99ce-4528-a085-5c76eb1301a0	40.414315	-7.528128	7071.0						2004			2004	5960896	5960896	HUMAN_OBSERVATION	ICNF	Atlas_anfibios_repteis_Portugal_2008					CC_BY_4_0					2024-01-24T17:27:10.567Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3329259617	38cf4018-9fc8-4f6d-b3c5-672fa8bcf705	a3a07b30-17f4-47c1-aa24-96eb7697abd4	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei Bosca, 1878	Bosca, 1878	PT	Cibões e Brufe	Braga	PRESENT		53f347a7-99ce-4528-a085-5c76eb1301a0	41.772234	-8.219415	7071.0						1999			1999	5960896	5960896	HUMAN_OBSERVATION	ICNF	Atlas_anfibios_repteis_Portugal_2008					CC_BY_4_0		Brito, JC			2024-01-24T17:27:10.560Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3329259556	38cf4018-9fc8-4f6d-b3c5-672fa8bcf705	cb2b38a6-b22f-4c5c-b586-6389b080d14a	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei Bosca, 1878	Bosca, 1878	PT	Alturas do Barroso e Cerdedo	Vila Real	PRESENT		53f347a7-99ce-4528-a085-5c76eb1301a0	41.67917	-7.860103	7071.0						1999			1999	5960896	5960896	HUMAN_OBSERVATION	ICNF	Atlas_anfibios_repteis_Portugal_2008					CC_BY_4_0		Brito, JC			2024-01-24T17:27:10.547Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3329259412	38cf4018-9fc8-4f6d-b3c5-672fa8bcf705	2797ceba-06b4-433c-9b99-7adad36da7d8	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei Bosca, 1878	Bosca, 1878	PT	Curral da Rocalva (Serra do Gerês)	Braga	PRESENT		53f347a7-99ce-4528-a085-5c76eb1301a0	41.771356	-8.099107	7071.0						1991-07-18	18	7	1991	5960896	5960896	HUMAN_OBSERVATION	ICNF	Atlas_anfibios_repteis_Portugal_2008					CC_BY_4_0		Alvares, F			2024-01-24T17:27:10.524Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3329259186	38cf4018-9fc8-4f6d-b3c5-672fa8bcf705	345ec217-d6e6-48d4-a9d6-41f86f7e7562	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei Bosca, 1878	Bosca, 1878	PT	S. Mamede	Portalegre	PRESENT		53f347a7-99ce-4528-a085-5c76eb1301a0	39.330369	-7.31909	7071.0						1999-03-17	17	3	1999	5960896	5960896	HUMAN_OBSERVATION	ICNF	Atlas_anfibios_repteis_Portugal_2008					CC_BY_4_0		Pargana, J			2024-01-24T17:27:10.487Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3329259095	38cf4018-9fc8-4f6d-b3c5-672fa8bcf705	0a99faa9-aab8-4b64-a714-85d51b6fc670	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei Bosca, 1878	Bosca, 1878	PT	São Martinho das Amoreiras	Beja	PRESENT		53f347a7-99ce-4528-a085-5c76eb1301a0	37.62859	-8.378076	7071.0										5960896	5960896	HUMAN_OBSERVATION	ICNF	Atlas_anfibios_repteis_Portugal_2008					CC_BY_4_0					2024-01-24T17:27:10.472Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3329259084	38cf4018-9fc8-4f6d-b3c5-672fa8bcf705	7b807acf-ae9b-45d8-a9b3-880d9ac4f1a3	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei Bosca, 1878	Bosca, 1878	PT			PRESENT		53f347a7-99ce-4528-a085-5c76eb1301a0	38.351117	-8.829717	7071.0						2005			2005	5960896	5960896	HUMAN_OBSERVATION	ICNF	Atlas_anfibios_repteis_Portugal_2008					CC_BY_4_0		Silva, L			2024-01-24T17:27:10.467Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3329258949	38cf4018-9fc8-4f6d-b3c5-672fa8bcf705	185ea300-7d75-45fc-b6d6-0dd5f5f675a9	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei Bosca, 1878	Bosca, 1878	PT			PRESENT		53f347a7-99ce-4528-a085-5c76eb1301a0	41.210984	-6.675482	7071.0						2004			2004	5960896	5960896	HUMAN_OBSERVATION	ICNF	Atlas_anfibios_repteis_Portugal_2008					CC_BY_4_0					2024-01-24T17:27:10.445Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3329258757	38cf4018-9fc8-4f6d-b3c5-672fa8bcf705	fc07c437-f8e6-492d-8a24-6b35482b8a50	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei Bosca, 1878	Bosca, 1878	PT	Folgosinho	Guarda	PRESENT		53f347a7-99ce-4528-a085-5c76eb1301a0	40.504374	-7.526161	7071.0						1995-08-24	24	8	1995	5960896	5960896	HUMAN_OBSERVATION	ICNF	Atlas_anfibios_repteis_Portugal_2008					CC_BY_4_0		Godinho, R			2024-01-24T17:27:10.407Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3329258696	38cf4018-9fc8-4f6d-b3c5-672fa8bcf705	8e7a8862-c410-4644-b759-4e9cf2636a73	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei Bosca, 1878	Bosca, 1878	PT	Bordeira	Faro	PRESENT		53f347a7-99ce-4528-a085-5c76eb1301a0	37.179437	-8.832381	7071.0						2004			2004	5960896	5960896	HUMAN_OBSERVATION	ICNF	Atlas_anfibios_repteis_Portugal_2008					CC_BY_4_0					2024-01-24T17:27:10.394Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3329258566	38cf4018-9fc8-4f6d-b3c5-672fa8bcf705	1d6e4670-ea8b-4c57-aa83-c6574ae84e74	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei Bosca, 1878	Bosca, 1878	PT	Entre Relva e Alto das Muas	Vila Real	PRESENT		53f347a7-99ce-4528-a085-5c76eb1301a0	41.317701	-7.74694	7071.0						2000-05-15	15	5	2000	5960896	5960896	HUMAN_OBSERVATION	ICNF	Atlas_anfibios_repteis_Portugal_2008					CC_BY_4_0					2024-01-24T17:27:10.320Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3329258533	38cf4018-9fc8-4f6d-b3c5-672fa8bcf705	d289b031-484e-4c7e-a380-a9879ea5a0c1	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei Bosca, 1878	Bosca, 1878	PT			PRESENT		53f347a7-99ce-4528-a085-5c76eb1301a0	42.023376	-6.766897	7071.0						2004			2004	5960896	5960896	HUMAN_OBSERVATION	ICNF	Atlas_anfibios_repteis_Portugal_2008					CC_BY_4_0					2024-01-24T17:27:10.314Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3329258383	38cf4018-9fc8-4f6d-b3c5-672fa8bcf705	2db41a01-71f2-4346-bb4b-917d7046f063	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei Bosca, 1878	Bosca, 1878	PT	Loriga	Guarda	PRESENT		53f347a7-99ce-4528-a085-5c76eb1301a0	40.325688	-7.647762	7071.0						2004			2004	5960896	5960896	HUMAN_OBSERVATION	ICNF	Atlas_anfibios_repteis_Portugal_2008					CC_BY_4_0					2024-01-24T17:27:10.287Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3329258360	38cf4018-9fc8-4f6d-b3c5-672fa8bcf705	35b4c7f5-b2c1-4e93-a6e0-23bd9f776fcc	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei Bosca, 1878	Bosca, 1878	PT	Lousa;Lousa	Leiria	PRESENT		53f347a7-99ce-4528-a085-5c76eb1301a0	40.060815	-8.239265	7071.0						2005-04-23	23	4	2005	5960896	5960896	HUMAN_OBSERVATION	ICNF	Atlas_anfibios_repteis_Portugal_2008					CC_BY_4_0		Fonseca, C			2024-01-24T17:27:10.284Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3329258349	38cf4018-9fc8-4f6d-b3c5-672fa8bcf705	15ab36a6-e4c8-4202-b27f-30b705ee3015	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei Bosca, 1878	Bosca, 1878	PT			PRESENT		53f347a7-99ce-4528-a085-5c76eb1301a0	41.951471	-8.096581	7071.0						2000			2000	5960896	5960896	HUMAN_OBSERVATION	ICNF	Atlas_anfibios_repteis_Portugal_2008					CC_BY_4_0		Brito, JC			2024-01-24T17:27:10.281Z		COORDINATE_ROUNDED;COUNTRY_COORDINATE_MISMATCH;CONTINENT_DERIVED_FROM_COORDINATES
3329258281	38cf4018-9fc8-4f6d-b3c5-672fa8bcf705	a099031e-ff5b-4cc2-a899-1952eaba0522	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei Bosca, 1878	Bosca, 1878	PT	Salamonde	Braga	PRESENT		53f347a7-99ce-4528-a085-5c76eb1301a0	41.681296	-8.100362	7071.0						1999			1999	5960896	5960896	HUMAN_OBSERVATION	ICNF	Atlas_anfibios_repteis_Portugal_2008					CC_BY_4_0		Brito, JC			2024-01-24T17:27:10.271Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3329258255	38cf4018-9fc8-4f6d-b3c5-672fa8bcf705	15ef158c-b3cb-4a04-a6ec-57fe16282060	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei Bosca, 1878	Bosca, 1878	PT	Ventosa	Viseu	PRESENT		53f347a7-99ce-4528-a085-5c76eb1301a0	40.690549	-8.1138	7071.0						2003			2003	5960896	5960896	HUMAN_OBSERVATION	ICNF	Atlas_anfibios_repteis_Portugal_2008					CC_BY_4_0		Cosme, J			2024-01-24T17:27:10.265Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3329258234	38cf4018-9fc8-4f6d-b3c5-672fa8bcf705	b48da54a-21d6-48e1-a2ba-24eb805dca99	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei Bosca, 1878	Bosca, 1878	PT	PNSAC	Leiria	PRESENT		53f347a7-99ce-4528-a085-5c76eb1301a0	39.432599	-8.943301	7071.0										5960896	5960896	HUMAN_OBSERVATION	ICNF	Atlas_anfibios_repteis_Portugal_2008					CC_BY_4_0		PNSAC			2024-01-24T17:27:10.284Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3329258047	38cf4018-9fc8-4f6d-b3c5-672fa8bcf705	5fa8fb72-50fd-46f7-96ef-9baa7ca2fb2d	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei Bosca, 1878	Bosca, 1878	PT	Alferce	Faro	PRESENT		53f347a7-99ce-4528-a085-5c76eb1301a0	37.358743	-8.493229	7071.0						2004			2004	5960896	5960896	HUMAN_OBSERVATION	ICNF	Atlas_anfibios_repteis_Portugal_2008					CC_BY_4_0					2024-01-24T17:27:10.225Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3329257907	38cf4018-9fc8-4f6d-b3c5-672fa8bcf705	fa7b2efb-342d-43d5-8e1b-d0a010628638	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei Bosca, 1878	Bosca, 1878	PT	Cibões e Brufe	Braga	PRESENT		53f347a7-99ce-4528-a085-5c76eb1301a0	41.772234	-8.219415	7071.0						1999			1999	5960896	5960896	HUMAN_OBSERVATION	ICNF	Atlas_anfibios_repteis_Portugal_2008					CC_BY_4_0		Brito, JC			2024-01-24T17:27:10.202Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3329257648	38cf4018-9fc8-4f6d-b3c5-672fa8bcf705	d4735165-03fc-486e-b9b5-dd55996919ef	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei Bosca, 1878	Bosca, 1878	PT	Mértola	Beja	PRESENT		53f347a7-99ce-4528-a085-5c76eb1301a0	37.623045	-7.698242	7071.0										5960896	5960896	HUMAN_OBSERVATION	ICNF	Atlas_anfibios_repteis_Portugal_2008					CC_BY_4_0					2024-01-24T17:27:10.152Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3329257626	38cf4018-9fc8-4f6d-b3c5-672fa8bcf705	15d50881-766a-4882-bf3d-7714ec312470	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei Bosca, 1878	Bosca, 1878	PT	Vila Pouca de Aguiar	Vila Real	PRESENT		53f347a7-99ce-4528-a085-5c76eb1301a0	41.496441	-7.623703	7071.0						2004			2004	5960896	5960896	HUMAN_OBSERVATION	ICNF	Atlas_anfibios_repteis_Portugal_2008					CC_BY_4_0					2024-01-24T17:27:10.146Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3329257532	38cf4018-9fc8-4f6d-b3c5-672fa8bcf705	8d433aa5-5efa-4fe2-a764-ff2782216ec9	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei Bosca, 1878	Bosca, 1878	PT	Loriga	Guarda	PRESENT		53f347a7-99ce-4528-a085-5c76eb1301a0	40.325688	-7.647762	7071.0						1995			1995	5960896	5960896	HUMAN_OBSERVATION	ICNF	Atlas_anfibios_repteis_Portugal_2008					CC_BY_4_0		Carvalho, H			2024-01-24T17:27:10.127Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3329257404	38cf4018-9fc8-4f6d-b3c5-672fa8bcf705	50fac486-8236-428d-9f10-7f924311704c	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei Bosca, 1878	Bosca, 1878	PT	Santo António das Areias	Portalegre	PRESENT		53f347a7-99ce-4528-a085-5c76eb1301a0	39.385821	-7.351474	30.0						2005-06-13	13	6	2005	5960896	5960896	HUMAN_OBSERVATION	ICNF	Atlas_anfibios_repteis_Portugal_2008					CC_BY_4_0		Atlas Portugal			2024-01-24T17:27:10.100Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3329257281	38cf4018-9fc8-4f6d-b3c5-672fa8bcf705	ff9d139f-a568-4ebb-b7b4-d70a726abd20	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei Bosca, 1878	Bosca, 1878	PT			PRESENT		53f347a7-99ce-4528-a085-5c76eb1301a0	41.861415	-8.097847	7071.0						2000			2000	5960896	5960896	HUMAN_OBSERVATION	ICNF	Atlas_anfibios_repteis_Portugal_2008					CC_BY_4_0		Brito, JC			2024-01-24T17:27:10.076Z		COORDINATE_ROUNDED;COUNTRY_COORDINATE_MISMATCH;CONTINENT_DERIVED_FROM_COORDINATES
3329256782	38cf4018-9fc8-4f6d-b3c5-672fa8bcf705	8bebd06b-a4dd-415f-b240-8fa6a6fed43f	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei Bosca, 1878	Bosca, 1878	PT			PRESENT		53f347a7-99ce-4528-a085-5c76eb1301a0	41.295916	-6.43361	7071.0						1983			1983	5960896	5960896	HUMAN_OBSERVATION	ICNF	Atlas_anfibios_repteis_Portugal_2008					CC_BY_4_0		Pérez-Mellado, V			2024-01-24T17:27:09.921Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3329256682	38cf4018-9fc8-4f6d-b3c5-672fa8bcf705	cdd2c600-3be9-4b42-a2b5-6d09c1ff1ad1	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei Bosca, 1878	Bosca, 1878	PT	Grangeira	Portalegre	PRESENT		53f347a7-99ce-4528-a085-5c76eb1301a0	39.331986	-7.435071	7071.0						2005-07-04	4	7	2005	5960896	5960896	HUMAN_OBSERVATION	ICNF	Atlas_anfibios_repteis_Portugal_2008					CC_BY_4_0		Pargana, J			2024-01-24T17:27:09.899Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3329256677	38cf4018-9fc8-4f6d-b3c5-672fa8bcf705	8f96965c-0477-4c3e-8992-f3b7071aac1d	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei Bosca, 1878	Bosca, 1878	PT	PNSAC	Leiria	PRESENT		53f347a7-99ce-4528-a085-5c76eb1301a0	39.612691	-8.82666	7071.0										5960896	5960896	HUMAN_OBSERVATION	ICNF	Atlas_anfibios_repteis_Portugal_2008					CC_BY_4_0		PNSAC			2024-01-24T17:27:09.897Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3329256403	38cf4018-9fc8-4f6d-b3c5-672fa8bcf705	7946427c-ef57-45c9-9179-2e1a03d7e68a	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei Bosca, 1878	Bosca, 1878	PT	Montijo e Afonsoeiro	Setúbal	PRESENT		53f347a7-99ce-4528-a085-5c76eb1301a0	38.711709	-8.943879	7071.0										5960896	5960896	HUMAN_OBSERVATION	ICNF	Atlas_anfibios_repteis_Portugal_2008					CC_BY_4_0					2024-01-24T17:27:09.843Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3329256180	38cf4018-9fc8-4f6d-b3c5-672fa8bcf705	ceb41aca-4787-41c3-9d52-49d80f8a8731	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei Bosca, 1878	Bosca, 1878	PT	Serra do Caramulo	Viseu	PRESENT		53f347a7-99ce-4528-a085-5c76eb1301a0	40.60132	-8.233169	7071.0						1994			1994	5960896	5960896	HUMAN_OBSERVATION	ICNF	Atlas_anfibios_repteis_Portugal_2008					CC_BY_4_0					2024-01-24T17:27:09.799Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3329256134	38cf4018-9fc8-4f6d-b3c5-672fa8bcf705	3394864c-2547-446f-a147-3fd6e45b3632	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei Bosca, 1878	Bosca, 1878	PT	Rio Caldo	Braga	PRESENT		53f347a7-99ce-4528-a085-5c76eb1301a0	41.682172	-8.2205	7071.0						1999			1999	5960896	5960896	HUMAN_OBSERVATION	ICNF	Atlas_anfibios_repteis_Portugal_2008					CC_BY_4_0		Brito, JC			2024-01-24T17:27:09.792Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3329255782	38cf4018-9fc8-4f6d-b3c5-672fa8bcf705	4c21e18c-be2a-48c4-b6fb-18e2027eb76d	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei Bosca, 1878	Bosca, 1878	PT	São Martinho das Amoreiras	Beja	PRESENT		53f347a7-99ce-4528-a085-5c76eb1301a0	37.62859	-8.378076	7071.0						2004			2004	5960896	5960896	HUMAN_OBSERVATION	ICNF	Atlas_anfibios_repteis_Portugal_2008					CC_BY_4_0					2024-01-24T17:27:09.710Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3329255731	38cf4018-9fc8-4f6d-b3c5-672fa8bcf705	cb823e53-6417-414f-abbb-7ccaa3b2df83	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei Bosca, 1878	Bosca, 1878	PT	PNSAC	Leiria	PRESENT		53f347a7-99ce-4528-a085-5c76eb1301a0	39.432599	-8.943301	7071.0										5960896	5960896	HUMAN_OBSERVATION	ICNF	Atlas_anfibios_repteis_Portugal_2008					CC_BY_4_0		PNSAC			2024-01-24T17:27:09.700Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3329255563	38cf4018-9fc8-4f6d-b3c5-672fa8bcf705	5fbec636-adc9-4dcf-9103-fb60fbb3a63e	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei Bosca, 1878	Bosca, 1878	PT	Cibões e Brufe	Braga	PRESENT		53f347a7-99ce-4528-a085-5c76eb1301a0	41.772234	-8.219415	7071.0						1999			1999	5960896	5960896	HUMAN_OBSERVATION	ICNF	Atlas_anfibios_repteis_Portugal_2008					CC_BY_4_0		Brito, JC			2024-01-24T17:27:09.660Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3329255533	38cf4018-9fc8-4f6d-b3c5-672fa8bcf705	8f4a1b89-ea8f-4f37-909e-112186a57310	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei Bosca, 1878	Bosca, 1878	PT	Surreira do Meio-dia (Serra do Gerês)	Vila Real	PRESENT		53f347a7-99ce-4528-a085-5c76eb1301a0	41.770353	-7.978805	7071.0						1998-10-13	13	10	1998	5960896	5960896	HUMAN_OBSERVATION	ICNF	Atlas_anfibios_repteis_Portugal_2008					CC_BY_4_0		Alvares, F			2024-01-24T17:27:09.655Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3329255309	38cf4018-9fc8-4f6d-b3c5-672fa8bcf705	8cc4d10f-4516-4c3e-b802-2a78f6156ed2	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei Bosca, 1878	Bosca, 1878	PT	Sabugal e Aldeia de Santo António	Guarda	PRESENT		53f347a7-99ce-4528-a085-5c76eb1301a0	40.317332	-7.059479	7071.0										5960896	5960896	HUMAN_OBSERVATION	ICNF	Atlas_anfibios_repteis_Portugal_2008					CC_BY_4_0					2024-01-24T17:27:09.605Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3329255252	38cf4018-9fc8-4f6d-b3c5-672fa8bcf705	f409c4b1-27f0-48e6-a25c-f969d67a3205	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei Bosca, 1878	Bosca, 1878	PT	Serro Ventoso	Leiria	PRESENT		53f347a7-99ce-4528-a085-5c76eb1301a0	39.522589	-8.826884	7071.0						2004			2004	5960896	5960896	HUMAN_OBSERVATION	ICNF	Atlas_anfibios_repteis_Portugal_2008					CC_BY_4_0					2024-01-24T17:27:09.596Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3329255229	38cf4018-9fc8-4f6d-b3c5-672fa8bcf705	dff461b7-2a78-413c-b3e2-f42d6b6d12e2	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei Bosca, 1878	Bosca, 1878	PT	Castanheiro do Norte e Ribalonga	Bragança	PRESENT		53f347a7-99ce-4528-a085-5c76eb1301a0	41.223201	-7.390838	7071.0						2004			2004	5960896	5960896	HUMAN_OBSERVATION	ICNF	Atlas_anfibios_repteis_Portugal_2008					CC_BY_4_0					2024-01-24T17:27:09.593Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
