"species"	"x"	"y"
"Vaspis"	4.26071	44.95014
"Vaspis"	4.98407	45.12625
"Vaspis"	6.00358	45.4916
"Vaspis"	2.1627	47.61214
"Vaspis"	4.86563	44.93046
"Vaspis"	3.58505	45.15712
"Vaspis"	3.77899	45.43153
"Vaspis"	6.38711	45.98543
"Vaspis"	2.6039	45.40417
"Vaspis"	-1.549	46.42958
"Vaspis"	3.43723	45.64161
"Vaspis"	-0.10747	47.39855
"Vaspis"	5.32966	44.42439
"Vaspis"	5.82844	45.25149
"Vaspis"	5.43588	44.79256
"Vaspis"	4.97085	45.17514
"Vaspis"	1.81514	46.15103
"Vaspis"	2.72525	45.41528
"Vaspis"	3.03433	46.07766
"Vaspis"	0.46257	47.86777
"Vaspis"	4.58934	45.41832
"Vaspis"	2.40464	47.07494
"Vaspis"	5.63645	44.92169
"Vaspis"	-1.55583	47.39221
"Vaspis"	1.50436	42.88341
"Vaspis"	4.37323	46.26268
"Vaspis"	3.18251	45.56249
"Vaspis"	2.81768	43.40016
"Vaspis"	5.76428	45.70186
"Vaspis"	0.38333	47.7574
"Vaspis"	1.50268	43.42303
"Vaspis"	4.06773	47.87732
"Vaspis"	5.31443	45.73025
"Vaspis"	2.44156	44.92446
"Vaspis"	0.5568	45.97471
"Vaspis"	-1.11051	47.40025
"Vaspis"	6.60408	45.68622
"Vaspis"	0.44345	42.82069
"Vaspis"	6.52607	45.99718
"Vaspis"	2.18918	42.88488
"Vaspis"	2.05918	45.08202
"Vaspis"	5.68756	46.04743
"Vaspis"	-1.02738	45.9882
"Vaspis"	0.41793	47.31345
"Vaspis"	5.51842	44.27742
"Vaspis"	5.71849	45.036
"Vaspis"	5.78218	44.36583
"Vaspis"	3.05812	45.81112
"Vaspis"	6.30711	45.28725
"Vaspis"	3.99262	45.92957
"Vaspis"	3.17764	46.09853
"Vaspis"	3.92472	45.04646
"Vaspis"	4.02827	45.21921
"Vaspis"	4.28423	47.56237
"Vaspis"	6.46191	44.49623
"Vaspis"	5.38603	45.1218
"Vaspis"	6.06486	44.58021
"Vaspis"	6.66679	44.95059
"Vaspis"	5.84442	45.56474
"Vaspis"	5.045	45.99261
"Vaspis"	5.89444	45.11942
"Vaspis"	5.52588	44.88646
"Vaspis"	1.75374	44.24251
"Vaspis"	6.02807	45.94893
"Vaspis"	2.99698	45.78725
"Vaspis"	5.77175	44.73243
"Vaspis"	4.61299	44.83734
"Vaspis"	1.17453	46.7881
"Vaspis"	5.72549	45.50689
"Vaspis"	5.05977	47.52159
"Vaspis"	2.42063	47.18609
"Vaspis"	6.52328	46.37438
"Vaspis"	5.10786	44.85826
"Vaspis"	6.10098	45.18617
"Vaspis"	-1.55835	48.86953
"Vaspis"	2.85427	44.48697
"Vaspis"	5.12426	43.78865
"Vaspis"	3.1407	46.15053
"Vaspis"	4.13121	45.13938
"Vaspis"	3.84225	44.89223
"Vaspis"	-1.83989	46.83559
"Vaspis"	-1.10867	45.43506
"Vaspis"	3.90532	45.19307
"Vaspis"	0.58175	46.04995
"Vaspis"	0.27836	47.01943
"Vaspis"	1.97737	44.51854
"Vaspis"	4.70882	44.4319
"Vaspis"	-1.9074	47.03437
"Vaspis"	0.1443	47.95897
"Vaspis"	4.88087	45.52082
"Vaspis"	4.46123	47.42714
"Vaspis"	-1.2176	47.08118
"Vaspis"	6.3351	45.81233
"Vaspis"	5.88556	44.59037
"Vaspis"	6.14318	45.60747
"Vaspis"	3.93412	46.02709
"Vaspis"	5.74286	44.88255
"Vaspis"	5.87241	46.22254
"Vaspis"	0.65405	47.33293
"Vaspis"	5.11303	44.81111
"Vaspis"	2.71041	46.51979
"Vaspis"	0.20554	42.84923
"Vaspis"	3.53956	45.86185
"Vaspis"	0.90349	46.23012
"Vaspis"	2.66279	45.01834
"Vaspis"	4.22648	46.12507
"Vaspis"	4.93385	44.64875
"Vaspis"	7.09181	45.3859
"Vaspis"	2.27605	46.76929
"Vaspis"	6.60789	46.1267
"Vaspis"	3.10748	44.64172
"Vaspis"	3.9373	44.95015
"Vaspis"	1.67598	45.89474
"Vaspis"	0.41107	46.80713
"Vaspis"	3.99002	45.45821
"Vaspis"	2.63858	45.14505
"Vaspis"	4.79557	47.01302
"Vaspis"	4.38935	44.80586
"Vaspis"	3.33626	46.22979
"Vaspis"	6.71191	45.60647
"Vaspis"	3.62518	44.91994
"Vaspis"	3.04781	45.39501
"Vaspis"	3.74954	44.51364
"Vaspis"	4.65661	44.63479
"Vaspis"	3.34722	46.16168
"Vaspis"	5.2935	45.79981
"Vaspis"	4.0061	45.08593
"Vaspis"	5.30426	44.93547
"Vaspis"	-1.40285	47.31605
"Vaspis"	5.27088	44.55986
"Vaspis"	5.79649	46.12411
"Vaspis"	2.33845	42.61692
"Vaspis"	4.37476	47.31178
"Vaspis"	1.23798	47.67575
"Vaspis"	6.55314	46.22746
"Vaspis"	2.37871	46.77267
"Vaspis"	3.43696	46.46675
"Vaspis"	1.71561	47.74669
"Vaspis"	7.17888	44.00475
"Vaspis"	5.51626	44.17548
"Vaspis"	6.49756	45.60976
"Vaspis"	4.1147	44.39223
"Vaspis"	6.07129	46.04443
"Vaspis"	5.02193	44.73314
"Vaspis"	5.55385	44.56012
"Vaspis"	0.44195	45.26278
"Vaspis"	2.79817	45.87121
"Vaspis"	3.98171	45.91019
"Vaspis"	5.54988	46.28976
"Vaspis"	7.02809	44.1082
"Vaspis"	4.37404	45.62904
"Vaspis"	5.80062	45.00986
"Vaspis"	-1.81979	46.6476
"Vaspis"	-1.23837	44.56025
"Vaspis"	6.1225	45.0779
"Vaspis"	3.13729	45.71349
"Vaspis"	4.32803	45.71834
"Vaspis"	0.25103	47.68398
"Vaspis"	2.62879	44.91441
"Vaspis"	5.79506	45.90909
"Vaspis"	6.02996	44.74472
"Vaspis"	6.04991	45.88446
"Vaspis"	5.39273	45.39418
"Vaspis"	2.60111	46.30915
"Vaspis"	5.60914	45.19318
"Vaspis"	4.11481	45.37624
"Vaspis"	3.98927	45.56828
"Vaspis"	5.52782	44.72766
"Vaspis"	6.27295	44.7456
"Vaspis"	6.14721	44.65732
"Vaspis"	1.45409	47.47755
"Vaspis"	3.84224	45.81965
"Vaspis"	6.57105	43.72994
"Vaspis"	5.49767	45.79714
"Vaspis"	4.34664	45.68716
"Vaspis"	1.52963	45.77967
"Vaspis"	3.97308	44.64742
"Vaspis"	6.8355	45.64818
"Vaspis"	-1.9638	46.74356
"Vaspis"	5.60484	45.8229
"Vaspis"	-1.82498	46.89762
"Vaspis"	6.56633	44.89126
"Vaspis"	4.03461	45.79571
"Vaspis"	3.57568	45.04803
"Vaspis"	6.96794	44.77472
"Vaspis"	5.21451	44.24972
"Vaspis"	1.37259	47.63397
"Vaspis"	3.87968	45.87068
"Vaspis"	4.93958	44.67523
"Vaspis"	2.48788	44.53422
"Vaspis"	3.89815	44.43388
"Vaspis"	5.37645	45.56927
"Vaspis"	5.43571	45.58483
"Vaspis"	-0.1603	47.67571
"Vaspis"	6.97223	44.10845
"Vaspis"	2.59409	46.49776
"Vaspis"	5.6562	45.12242
"Vaspis"	0.72822	44.89379
"Vaspis"	6.80112	44.08538
"Vaspis"	6.33698	44.54343
"Vaspis"	4.23517	45.17941
"Vaspis"	6.14883	43.82157
"Vaspis"	1.56903	44.48914
"Vaspis"	0.22445	47.54848
"Vaspis"	5.59736	44.3199
"Vaspis"	5.75227	44.81477
"Vaspis"	5.34265	45.1828
"Vaspis"	2.86735	44.69429
"Vaspis"	2.41592	42.53824
"Vaspis"	6.70855	43.7939
"Vaspis"	1.38192	45.1602
"Vaspis"	2.35169	46.34838
"Vaspis"	6.73998	45.95411
"Vaspis"	5.25209	46.00984
"Vaspis"	5.44621	45.05673
"Vaspis"	0.41315	45.63362
"Vaspis"	3.82569	44.98969
"Vaspis"	4.21366	45.99697
"Vaspis"	-1.7639	46.5198
"Vaspis"	0.32818	42.93561
"Vaspis"	0.2658	47.94344
"Vaspis"	6.41432	46.11087
"Vaspis"	3.93895	47.73897
"Vaspis"	3.13358	45.66202
"Vaspis"	5.67505	43.97568
"Vaspis"	6.4605	45.90025
"Vaspis"	4.07941	45.03004
"Vaspis"	6.25017	45.92885
"Vaspis"	5.37684	44.74813
"Vaspis"	6.15228	45.79489
"Vaspis"	5.17845	44.41516
"Vaspis"	2.70449	45.46289
"Vaspis"	3.38477	45.1615
"Vaspis"	5.56447	45.87664
"Vaspis"	7.04561	45.29195
"Vaspis"	3.44004	45.15794
"Vaspis"	6.20884	45.10484
"Vaspis"	5.26218	44.80796
"Vaspis"	5.8029	45.58579
"Vaspis"	4.69926	47.22664
"Vaspis"	0.85085	47.28574
"Vaspis"	5.5814	46.11054
"Vaspis"	2.42692	46.67568
"Vaspis"	4.94438	47.18671
"Vaspis"	5.35561	46.19039
"Vaspis"	4.53425	44.4457
"Vaspis"	2.09396	45.01893
"Vaspis"	-0.07724	45.25866
"Vaspis"	-0.12473	47.12853
"Vaspis"	5.12995	44.93186
"Vaspis"	5.23473	44.13735
"Vaspis"	3.09258	45.85418
"Vaspis"	6.76527	44.85332
"Vaspis"	2.38644	47.16091
"Vaspis"	2.7201	45.19877
"Vaspis"	6.08722	44.44255
"Vaspis"	1.29775	47.74129
"Vaspis"	0.80685	45.73432
"Vaspis"	3.88055	44.95759
"Vaspis"	1.96484	47.97636
"Vaspis"	3.8209	45.60206
"Vaspis"	5.77602	44.88154
"Vaspis"	3.11343	46.64433
"Vaspis"	4.0467	45.32168
"Vaspis"	-2.10172	46.87301
"Vaspis"	4.03967	45.47439
"Vaspis"	3.96687	45.09876
"Vaspis"	4.82071	46.14455
"Vaspis"	3.22351	45.71366
"Vaspis"	6.27226	45.16598
"Vaspis"	3.75688	45.55568
"Vaspis"	3.14747	45.37381
"Vaspis"	6.07936	44.88144
"Vaspis"	4.69338	46.91705
"Vaspis"	6.61358	45.56645
"Vaspis"	1.18586	45.67523
"Vaspis"	6.42359	45.12317
"Vaspis"	-1.62348	47.13288
"Vaspis"	5.06502	44.5309
"Vaspis"	-1.87805	46.68242
"Vaspis"	6.46503	45.70785
"Vaspis"	5.16705	44.97447
"Vaspis"	2.86922	45.561
"Vaspis"	3.39012	45.71624
"Vaspis"	-0.39145	47.93899
"Vaspis"	5.63526	44.88457
"Vaspis"	6.60745	45.94731
"Vaspis"	-0.87754	47.04564
"Vaspis"	6.7866	44.38763
"Vaspis"	2.43635	47.00744
"Vaspis"	2.50492	46.42782
"Vaspis"	4.48147	44.81886
"Vaspis"	1.66677	45.62914
"Vaspis"	5.35909	45.30108
"Vaspis"	5.06798	44.42321
"Vaspis"	3.85997	45.66403
"Vaspis"	5.44007	44.5021
"Vaspis"	-0.39061	44.14959
"Vaspis"	6.72045	45.34992
"Vaspis"	4.81859	48.24135
"Vaspis"	5.36521	48.4117
"Vaspis"	0.02291	42.95186
"Vaspis"	1.47334	44.24003
"Vaspis"	1.74275	42.71989
"Vaspis"	1.76419	42.93333
"Vaspis"	0.80858	42.8672
"Vaspis"	0.60467	45.04813
"Vaspis"	6.93804	45.60704
"Vaspis"	1.26119	43.62774
"Vaspis"	2.94626	44.59187
"Vaspis"	2.65072	44.39126
"Vaspis"	1.18327	42.75385
"Vaspis"	1.8722	42.96718
"Vaspis"	2.3444	44.19008
"Vaspis"	1.86888	43.1091
"Vaspis"	1.30311	42.83402
"Vaspis"	1.83464	42.62807
"Vaspis"	0.58689	42.85557
"Vaspis"	5.37208	44.17482
"Vaspis"	-0.93634	45.4334
"Vaspis"	1.44278	43.45826
"Vaspis"	6.70476	45.23559
"Vaspis"	6.97731	45.31139
"Vaspis"	6.63168	45.20683
"Vaspis"	6.79537	44.32084
"Vaspis"	2.02032	47.6027
"Vaspis"	-0.313085	47.569763
"Vaspis"	2.756977	47.828705
"Vaspis"	-0.271088	47.653447
"Vaspis"	1.929714	46.913833
"Vaspis"	11.291469	43.059384
"Vaspis"	2.983457	45.580855
"Vaspis"	1.961767	46.967114
"Vaspis"	11.4057	45.632032
"Vaspis"	1.52695	46.841898
"Vaspis"	7.655373	45.544533
"Vaspis"	-1.627471	42.653282
"Vaspis"	10.708713	45.815876
"Vaspis"	13.49972	41.291896
"Vaspis"	15.365912	41.894292
"Vaspis"	5.959283	46.724666
"Vaspis"	0.146511	42.813862
"Vaspis"	7.204747	45.018453
"Vaspis"	7.674887	44.044088
"Vaspis"	7.327711	48.199265
"Vaspis"	12.795977	38.101357
"Vaspis"	1.82762	42.107385
"Vaspis"	6.238349	45.646938
"Vaspis"	5.640364	48.766628
"Vaspis"	2.265759	41.739624
"Vaspis"	2.035689	42.323746
"Vaspis"	2.644529	42.288167
"Vaspis"	-2.904017	42.772818
"Vaspis"	-3.362667	42.928481
"Vaspis"	-2.630115	42.828461
"Vaspis"	2.107421	41.54862
"Vaspis"	1.942382	45.486883
"Vaspis"	6.411292	44.279578
"Vaspis"	10.531122	46.714405
"Vaspis"	-3.446467	42.36766
"Vaspis"	0.461901	42.481585
"Vaspis"	2.071288	42.044895
"Vaspis"	-2.348895	42.669615
"Vaspis"	4.45543	44.704017
"Vaspis"	0.620015	41.61759
"Vaspis"	2.040372	44.827639
"Vaspis"	8.23	44.43
"Vaspis"	0.77	42.71
"Vaspis"	2.598406	46.117889
"Vaspis"	-1.356173	42.667423
"Vaspis"	6.501247	45.504134
"Vaspis"	10.950645	46.147495
"Vaspis"	7.311174	45.67584
"Vaspis"	4.161992	47.089905
"Vaspis"	3.412387	45.527187
"Vaspis"	14.41	37.82
"Vaspis"	4.540586	45.079407
"Vaspis"	7.867934	44.103482
"Vaspis"	6.079758	44.991558
"Vaspis"	5.98745	48.65284
"Vaspis"	3.665169	46.202968
"Vaspis"	6.741627	45.457783
"Vaspis"	11.6311	43.48927
"Vaspis"	1.796093	41.589513
"Vaspis"	1.568491	42.171063
"Vaspis"	1.409367	42.61192
"Vaspis"	12.677235	43.538929
"Vaspis"	6.160913	48.641603
"Vaspis"	6.3413	44.61928
"Vaspis"	12.694378	43.479551
"Vaspis"	14.013189	41.734725
"Vaspis"	6.22212	45.842987
"Vaspis"	0.649534	42.535548
"Vaspis"	15.893744	41.890099
"Vaspis"	10.84	45.79
"Vaspis"	6.853224	45.93689
"Vaspis"	7.150769	44.203829
"Vaspis"	1.307373	46.702202
"Vaspis"	-2.405105	42.776519
"Vaspis"	6.573528	44.386146
"Vaspis"	1.039417	42.583021
"Vaspis"	8.383156	44.331967
"Vaspis"	7.333839	45.580012
"Vaspis"	6.081908	44.619209
"Vaspis"	5.25	44.18
"Vaspis"	2.217051	42.509613
"Vaspis"	1.973848	43.107025
"Vaspis"	-3.212823	42.975967
"Vaspis"	-1.722728	42.748239
"Vaspis"	2.353592	44.647844
"Vaspis"	0.200844	42.699847
"Vaspis"	11.32668	43.186203
"Vaspis"	-1.000322	42.76182
"Vaspis"	4.567382	47.426174
"Vaspis"	-2.898288	42.630896
"Vaspis"	4.258645	44.900141
"Vaspis"	7.24	47.92
"Vaspis"	5.96	48.74
"Vaspis"	10.512103	43.273672
"Vaspis"	5.423247	44.286883
"Vaspis"	7.63292	46.1863
"Vaspis"	7.11646	45.91614
"Vaspis"	6.20834	46.17975
"Vaspis"	6.98684	46.00564
"Vaspis"	8.80747	46.53805
"Vaspis"	8.02729	46.72468
"Vaspis"	9.0494	45.90506
"Vaspis"	8.66491	45.99988
"Vaspis"	6.45759	46.72197
"Vaspis"	6.58553	46.90292
"Vaspis"	10.37567	46.59836
"Vaspis"	7.89572	46.63533
"Vaspis"	7.37378	46.2764
"Vaspis"	6.58696	46.81297
"Vaspis"	7.24042	47.26573
"Vaspis"	8.28747	46.63309
"Vaspis"	6.34326	45.91125
"Vaspis"	8.93781	46.53641
"Vaspis"	8.67508	46.4496
"Vaspis"	7.37256	47.26588
"Vaspis"	8.93037	46.26659
"Vaspis"	6.85775	46.00505
"Vaspis"	7.11486	46.186
"Vaspis"	7.50394	46.63623
"Vaspis"	7.63453	46.63608
"Vaspis"	8.28889	46.72304
"Vaspis"	8.80068	46.26823
"Vaspis"	9.05471	46.08493
"Vaspis"	8.92791	46.17665
"Vaspis"	6.97616	47.26497
"Vaspis"	7.37323	46.72618
"Vaspis"	8.02631	46.63473
"Vaspis"	7.63486	46.72603
"Vaspis"	6.71434	47.08372
"Vaspis"	7.11432	46.27595
"Vaspis"	8.91814	45.8169
"Vaspis"	6.98308	46.45541
"Vaspis"	8.41158	46.27224
"Vaspis"	10.09712	46.24518
"Vaspis"	8.92546	46.08671
"Vaspis"	8.80294	46.35817
"Vaspis"	7.76952	47.35538
"Vaspis"	9.18683	46.17294
"Vaspis"	7.23975	47.44562
"Vaspis"	7.76897	47.26543
"Vaspis"	7.11106	46.81568
"Vaspis"	7.24307	46.54612
"Vaspis"	8.92057	45.90683
"Vaspis"	7.5048	47.35583
"Vaspis"	7.8942	46.45542
"Vaspis"	8.54129	46.27105
"Vaspis"	8.41969	46.72199
"Vaspis"	8.67713	46.53955
"Vaspis"	10.50607	46.59492
"Vaspis"	7.90344	47.5348
"Vaspis"	7.90266	47.44486
"Vaspis"	8.28607	46.54314
"Vaspis"	7.77064	47.53526
"Vaspis"	8.41643	46.54209
"Vaspis"	8.54494	46.45095
"Vaspis"	8.67099	46.26971
"Vaspis"	8.93532	46.44647
"Vaspis"	9.06274	46.35474
"Vaspis"	8.28466	46.45319
"Vaspis"	7.50309	45.91658
"Vaspis"	7.77008	47.44532
"Vaspis"	6.85195	46.54477
"Vaspis"	7.24469	46.09634
"Vaspis"	7.11593	46.00609
"Vaspis"	8.54311	46.361
"Vaspis"	8.9403	46.62635
"Vaspis"	6.2063	46.26969
"Vaspis"	7.89648	46.72528
"Vaspis"	6.336	46.27103
"Vaspis"	9.71206	46.34357
"Vaspis"	9.3225	46.35072
"Vaspis"	8.92301	45.99677
"Vaspis"	7.7619	46.09605
"Vaspis"	9.19262	46.35281
"Vaspis"	5.9269	46.98607
"Vaspis"	6.18344	47.25905
"Vaspis"	8.0205	46.09501
"Vaspis"	8.14979	46.09427
"Vaspis"	7.1127	46.54582
"Vaspis"	7.2434	46.45616
"Vaspis"	6.31175	47.44029
"Vaspis"	7.63783	47.53556
"Vaspis"	7.90188	47.35492
"Vaspis"	8.15451	46.45408
"Vaspis"	6.84801	46.90458
"Vaspis"	5.93195	46.8062
"Vaspis"	6.72396	46.36412
"Vaspis"	9.58222	46.3461
"Vaspis"	8.02339	46.36487
"Vaspis"	8.53947	46.18111
"Vaspis"	8.15214	46.27418
"Vaspis"	7.50319	46.00654
"Vaspis"	7.76137	46.00609
"Vaspis"	8.02146	46.18496
"Vaspis"	6.58838	46.72302
"Vaspis"	6.46085	46.54207
"Vaspis"	8.79619	46.08834
"Vaspis"	7.63683	47.26573
"Vaspis"	9.05205	45.995
"Vaspis"	6.98459	46.27551
"Vaspis"	6.85487	46.27491
"Vaspis"	8.02827	46.81464
"Vaspis"	7.11378	46.36591
"Vaspis"	7.6326	46.09634
"Vaspis"	7.89195	46.18556
"Vaspis"	8.54678	46.54089
"Vaspis"	9.05738	46.17487
"Vaspis"	10.10152	46.33508
"Vaspis"	8.02242	46.27492
"Vaspis"	7.37233	47.44577
"Vaspis"	6.85097	46.63472
"Vaspis"	8.15929	46.81389
"Vaspis"	9.06005	46.26481
"Vaspis"	7.76458	46.54582
"Vaspis"	7.76351	46.36591
"Vaspis"	7.8927	46.27551
"Vaspis"	7.24372	46.36621
"Vaspis"	6.46248	46.45212
"Vaspis"	7.37367	46.36636
"Vaspis"	8.02436	46.45483
"Vaspis"	7.76297	46.27596
"Vaspis"	8.93284	46.35653
"Vaspis"	6.98232	46.54537
"Vaspis"	8.16904	47.53343
"Vaspis"	6.21037	46.0898
"Vaspis"	6.07435	46.35815
"Vaspis"	9.06543	46.44468
"Vaspis"	7.89345	46.36547
"Vaspis"	6.97459	47.44485
"Vaspis"	7.37345	46.54627
"Vaspis"	6.4543	46.90186
"Vaspis"	6.33783	46.18109
"Vaspis"	6.07661	46.2682
"Vaspis"	8.28326	46.36323
"Vaspis"	6.3305	46.54088
"Vaspis"	7.76244	46.186
"Vaspis"	6.59121	46.54312
"Vaspis"	9.18972	46.26287
"Vaspis"	6.98384	46.36546
"Vaspis"	8.03524	47.44425
"Vaspis"	6.84503	47.17442
"Vaspis"	7.8912	46.0956
"Vaspis"	7.63324	46.27625
"Vaspis"	6.20221	46.44958
"Vaspis"	7.50469	47.26589
"Vaspis"	7.63716	47.35568
"Vaspis"	5.94938	46.17663
"Vaspis"	7.63421	46.54612
"Vaspis"	6.98534	46.18555
"Vaspis"	7.50492	47.44577
"Vaspis"	6.85583	46.18496
"Vaspis"	7.76404	46.45587
"Vaspis"	7.11215	46.63577
"Vaspis"	7.24501	46.00639
"Vaspis"	7.63228	46.00639
"Vaspis"	8.40837	46.09234
"Vaspis"	9.19553	46.44274
"Vaspis"	8.15809	46.72394
"Vaspis"	8.16781	47.4435
"Vaspis"	7.24009	47.35568
"Vaspis"	8.15333	46.36413
"Vaspis"	8.4148	46.45214
"Vaspis"	7.374	46.09649
"Vaspis"	6.85292	46.45482
"Vaspis"	6.07886	46.17826
"Vaspis"	6.72158	46.54402
"Vaspis"	8.79844	46.17828
"Vaspis"	7.50383	46.54627
"Vaspis"	6.97537	47.35491
"Vaspis"	7.76567	46.72573
"Vaspis"	7.63388	46.45617
"Vaspis"	8.67303	46.35966
"Vaspis"	7.24275	46.63607
"Vaspis"	7.50362	46.36636
"Vaspis"	7.50351	46.2764
"Vaspis"	6.72277	46.45407
"Vaspis"	7.24437	46.1863
"Vaspis"	7.5033	46.09649
"Vaspis"	7.10773	47.35537
"Vaspis"	7.37334	46.63623
"Vaspis"	6.5898	46.63307
"Vaspis"	7.11539	46.09604
"Vaspis"	6.71798	46.81387
"Vaspis"	6.45922	46.63202
"Vaspis"	7.63356	46.36621
"Vaspis"	7.24109	47.08584
"Vaspis"	7.24076	47.17579
"Vaspis"	7.1094	47.08553
"Vaspis"	6.71677	46.90382
"Vaspis"	6.97771	47.08508
"Vaspis"	6.84702	46.99453
"Vaspis"	8.8052	46.44811
"Vaspis"	8.79396	45.9984
"Vaspis"	7.24533	45.91643
"Vaspis"	6.33234	46.45093
"Vaspis"	6.06753	46.62797
"Vaspis"	7.24405	46.27625
"Vaspis"	8.66693	46.08982
"Vaspis"	9.04676	45.81513
"Vaspis"	6.71556	46.99377
"Vaspis"	8.41319	46.36219
"Vaspis"	7.37389	46.18645
"Vaspis"	7.5034	46.18645
"Vaspis"	7.3741	46.00654
"Vaspis"	8.29316	46.99288
"Vaspis"	8.66895	46.17977
"Vaspis"	7.11324	46.45586
"Vaspis"	6.98609	46.0956
"Vaspis"	6.45595	46.81192
"Vaspis"	6.8539	46.36486
"Vaspis"	7.50404	46.72618
"Vaspis"	5.94692	46.26657
"Vaspis"	7.37245	47.35583
"Vaspis"	7.37267	47.17594
"Vaspis"	6.3268	46.72077
"Vaspis"	6.20426	46.35964
"Vaspis"	8.15097	46.18422
"Vaspis"	7.76512	46.63578
"Vaspis"	6.97849	46.99513
"Vaspis"	14.698282	40.754006
"Vaspis"	11.176683	43.925053
"Vaspis"	3.504178	48.096462
"Vaspis"	5.708257	45.228187
"Vaspis"	13.190245	42.069326
"Vaspis"	12.071075	43.022132
"Vaspis"	6.296467	46.287529
"Vaspis"	15.550733	40.460157
"Vaspis"	16.085144	40.352149
"Vaspis"	12.151766	41.98222
"Vaspis"	12.717873	41.468451
"Vaspis"	3.4439	45.4685
"Vaspis"	11.201891	43.820046
"Vaspis"	2.2551	42.6342
"Vaspis"	15.058647	40.446595
"Vaspis"	11.551351	42.731904
"Vaspis"	8.380169	45.988439
"Vaspis"	12.06367	42.250606
"Vaspis"	12.118838	42.122337
"Vaspis"	10.5048	42.940589
"Vaspis"	7.641055	45.626231
"Vaspis"	-1.232837	46.454314
"Vaspis"	1.427317	47.360414
"Vaspis"	16.387541	38.488159
"Vaspis"	11.635022	43.62045
"Vaspis"	7.21025	45.584642
"Vaspis"	11.04529	46.077106
"Vaspis"	12.811102	42.621728
"Vaspis"	11.113163	46.166553
"Vaspis"	6.901667	43.720278
"Vaspis"	7.369876	44.002174
"Vaspis"	12.810087	42.019981
"Vaspis"	13.227199	41.587784
"Vaspis"	-0.176404	42.804066
"Vaspis"	13.581018	42.145962
"Vaspis"	9.447474	44.578181
"Vaspis"	6.673951	43.84552
"Vaspis"	11.057919	45.80861
"Vaspis"	4.796312	46.234097
"Vaspis"	10.229622	44.058617
"Vaspis"	7.873568	45.706025
"Vaspis"	6.656921	45.610959
"Vaspis"	7.04213	44.774485
"Vaspis"	12.120075	42.197935
"Vaspis"	4.265796	44.613018
"Vaspis"	8.286437	45.23408
"Vaspis"	9.653883	44.337983
"Vaspis"	7.279105	44.159973
"Vaspis"	12.193123	43.475819
"Vaspis"	7.480332	45.110457
"Vaspis"	6.823585	45.034135
"Vaspis"	7.030095	45.802147
"Vaspis"	6.928288	44.982652
"Vaspis"	12.470636	41.761828
"Vaspis"	6.089872	44.750553
"Vaspis"	6.977892	44.4249
"Vaspis"	1.109741	47.402456
"Vaspis"	6.152109	44.875237
"Vaspis"	2.160244	45.968188
"Vaspis"	3.955152	47.618481
"Vaspis"	14.0464	42.22492
"Vaspis"	11.11029	45.858028
"Vaspis"	12.946203	45.621413
"Vaspis"	11.309534	45.771424
"Vaspis"	10.7022	45.849955
"Vaspis"	10.957834	46.061817
"Vaspis"	6.868839	44.69982
"Vaspis"	0.717525	44.953087
"Vaspis"	6.941419	45.979978
"Vaspis"	15.356836	40.478168
"Vaspis"	11.654627	43.933056
"Vaspis"	10.811945	42.775122
"Vaspis"	12.239664	42.617866
"Vaspis"	-0.140129	42.835874
"Vaspis"	7.723528	45.574248
"Vaspis"	5.798802	46.32704
"Vaspis"	6.268653	45.8285
"Vaspis"	7.316349	44.274407
"Vaspis"	11.341733	46.422875
"Vaspis"	14.777676	36.97258
"Vaspis"	8.147846	48.862312
"Vaspis"	7.82279	48.184708
"Vaspis"	7.158435	47.951042
"Vaspis"	8.16636	47.737846
"Vaspis"	8.479293	49.763805
"Vaspis"	11.750596	42.574066
"Vaspis"	11.717474	42.57996
"Vaspis"	12.270897	46.051017
"Vaspis"	11.310083	45.988975
"Vaspis"	13.69485	41.695535
"Vaspis"	13.705757	41.787311
"Vaspis"	2.68541	45.278018
"Vaspis"	7.347432	44.176568
"Vaspis"	6.072801	44.246383
"Vaspis"	13.768888	41.81139
"Vaspis"	12.789557	41.731731
"Vaspis"	6.397853	43.773245
"Vaspis"	1.052301	42.82645
"Vaspis"	7.293788	44.200346
"Vaspis"	11.585771	42.831719
"Vaspis"	10.874963	42.988099
"Vaspis"	13.598172	41.766709
"Vaspis"	1.080107	47.455391
"Vaspis"	7.427922	45.5844
"Vaspis"	5.98	48.97
"Vaspis"	8.24	47.69
"Vaspis"	13.773311	41.922748
"Vaspis"	6.120627	44.988449
"Vaspis"	5.065556	44.645556
"Vaspis"	3.94256	45.204098
"Vaspis"	1.058584	47.413447
"Vaspis"	1.223148	46.740582
"Vaspis"	5.712719	48.299811
"Vaspis"	7.528789	45.920193
"Vaspis"	9.636285	46.248139
"Vaspis"	5.69	44.1
"Vaspis"	5.67	44.02
"Vaspis"	6.902606	45.7886
"Vaspis"	8.301221	46.293294
"Vaspis"	6.596707	44.88029
"Vaspis"	6.722688	45.701286
"Vaspis"	13.391522	42.259353
"Vaspis"	13.903289	41.716423
"Vaspis"	7.179565	45.527757
"Vaspis"	7.12642	44.699825
"Vaspis"	2.11263	47.16422
"Vaspis"	2.12344	47.78246
"Vaspis"	2.17968	47.83661
"Vaspis"	2.36762	47.86552
"Vaspis"	2.60192	47.59521
"Vaspis"	2.27197	47.80521
"Vaspis"	1.97225	47.8809
